incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
STF-2613,POWER,2013,8/5/13,8/13/13,TUOLUMNE,NA,NA,2,NA,NA,"1,070",USFS,B,Ul,pdf
SRF-1486,CORRAL COMPLEX,2013,8/10/13,10/2/13,HUMBOLDT,NA,NA,NA,NA,NA,"12,503",USFS,TB,LIGHTNING,pdf
TNF-1562,AMERICAN,2013,8/11/13,8/29/13,PLACER,NA,5,2,NA,NA,"27,440",USFS,T,Ul,pdf
STF-2857,RIM,2013,8/17/13,10/27/13,TUOLUMNE,NA,112,7,NA,NA,"257,314",USFS,TB,Ul,pdf
SQF-3229,SHIRLEY COMPLEX,2013,8/18/13,8/22/13,KERN,NA,NA,NA,NA,NA,794,USFS,T,LIGHTNING,pdf
PNF-1324,HOUGH COMPLEX,2013,8/18/13,8/24/13,PLUMAS,NA,NA,NA,NA,NA,513,USFS,TR,LIGHTNING,pdf
BDF-11417,GOBBLERS,2013,8/20/13,8/30/13,SAN BERNARDINO,NA,NA,NA,NA,NA,413,USFS,TG,LIGHTNING,pdf
FHL-2679,MISSION,2013,8/22/13,8/25/13,MONTEREY,NA,NA,NA,NA,NA,"4,500",USFS,BG,HUMAN,pdf
SQF-3295,FISH,2013,8/23/13,9/5/13,TULARE,NA,NA,NA,NA,NA,"2,060",USFS,T,LIGHTNING,pdf
KNP-113,WINDY PEAK,2013,8/23/13,10/20/13,FRESNO,NA,NA,NA,NA,NA,681,USFS,__IE___,LIGHTNING,pdf
MCP-3197,DELUZ,2013,10/5/13,10/9/13,SAN DIEGO,NA,NA,1,NA,NA,"2,236",MIL,BG,Ul,pdf
MNF-1729,HIGHGLADE,2013,11/23/13,11/29/13,LAKE,NA,NA,NA,NA,NA,305,USFS,B,Ul,pdf
LPF-3810,PFEIFFER,2013,12/16/13,12/20/13,MONTEREY,NA,38,NA,NA,NA,917,USFS,B,Ul,pdf
Contract Counties,A< .25 acres or <,2013,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-499 acres,G 5000 acres >,pdf
Table 10. (continued) Number of Fires and Acres Burned by Cause — Detailed CAL FIRE Wildland Fire Cause,% of Total Incident Count,2013,IncidentCountAcresBurned-->10,AcresBurned,Incident Count,NA,NA,NA,NA,NA,NA,% of Total Acres Burned,NA,NA,pdf
NORTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2013,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
