incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
KRN-18282,REFUGE,2019,43592,43593,KERN,NA,NA,NA,NA,NA,2500,FWL,G,UNDETERMINED,csv
STF-1355,ROSASCO,2019,43608,43719,TUOLOMNE,NA,NA,NA,NA,NA,731,USFS,T,HUMAN,csv
STC-13326,WEST BUTTE,2019,43624,43625,SUTTER,NA,7,NA,NA,NA,1300,LOCAL,G,UNDETERMINED,csv
INF-903,JORDAN,2019,43625,43647,TULARE,NA,NA,NA,NA,NA,591,USFS,B,UNDETERMINED,csv
MNF-241,EAST,2019,43633,43664,TRINITY,NA,NA,NA,NA,NA,410,USFS,"B, T",LIGHTNING,csv
INF-1435,COW,2019,43671,43749,TULARE,NA,NA,NA,NA,NA,2025,USFS,T,LIGHTNING,csv
INF-1465,SPRINGS,2019,43672,43739,MONO,NA,NA,NA,NA,NA,4840,USFS,"B, T",LIGHTNING,csv
MDF-509,TUCKER,2019,43674,43681,MODOC,NA,NA,NA,NA,NA,14150,USFS,"B, G, T",UNDETERMINED,csv
LPF-1678,MILL,2019,43676,43685,MONTEREY,NA,NA,NA,NA,NA,310,USFS,"B, G, T",UNDETERMINED,csv
SND-19114701,CALIENTE,2019,43678,43680,SAN DIEGO,NA,NA,NA,NA,NA,448,LOCAL,G,UNDETERMINED,csv
NOD-4382,W-1 MCDONALD,2019,43685,43688,LASSEN,NA,NA,NA,NA,NA,1020,BLM,"B, G",LIGHTNING,csv
SQF-1708,BRODER,2019,43685,43728,TULARE,NA,NA,NA,NA,NA,381,USFS,"B, T",LIGHTNING,csv
CDD-12920,BARSTOW,2019,43688,43689,SAN BERNARDINO,NA,NA,NA,NA,NA,685,LOCAL,G,UNDETERMINED,csv
CCD-30580,LONG VALLEY,2019,43701,43704,LASSEN,NA,1,4,NA,NA,2438,BLM,"B, G",UNDETERMINED,csv
NOD-4869,R-1 RANCH,2019,43705,43712,LASSEN,NA,NA,NA,NA,NA,3380,BLM,"B, G, T",LIGHTNING,csv
SHF-1209,SOUTH,2019,43713,43796,TEHAMA,NA,2,NA,NA,NA,5332,USFS,"B, T",LIGHTNING,csv
PNF-1324,WALKER,2019,43712,43733,PLUMAS,NA,9,NA,NA,NA,54608,USFS,"B, T",UNDETERMINED,csv
INF-2018,TABOOSE,2019,43712,43790,INYO,NA,NA,NA,NA,NA,10400,USFS,"B, G, T",LIGHTNING,csv
MDF-836,LONE,2019,43713,43725,MODOC,NA,NA,NA,NA,NA,5737,USFS,"B, G, T",LIGHTNING,csv
KNF-7074,LIME,2019,43713,43733,SISKIYOU,NA,NA,NA,NA,NA,1872,USFS,"B, T",LIGHTNING,csv
SHF-1196,MIDDLE,2019,43713,43749,TRINITY,NA,NA,NA,NA,NA,1339,USFS,"B, T",LIGHTNING,csv
CMS-1901132,SANDALWOOD,2019,43748,43753,RIVERSIDE,NA,73,16,NA,2,1011,LOCAL,"B, T",UNDETERMINED,csv
LFD-1582,SADDLE RIDGE,2019,43748,43764,LOS ANGELES,NA,24,91,NA,1,8799,LOCAL,"B, G, T",UNDETERMINED,csv
ENF-30945,CAPLES,2019,43748,43769,EL DORADO,NA,NA,NA,NA,NA,3435,USFS,"B, T",PRESCRIBED FIRE,csv
LAC-326166,TICK,2019,43762,43769,LOS ANGELES,NA,29,46,NA,NA,3950,LOCAL,"B, G",UNDETERMINED,csv
LFD-1583,GETTY,2019,43766,43783,LOS ANGELES,NA,13,19,NA,NA,745,LOCAL,"B, G",ELECTRICAL POWER,csv
LPF-2908,CAVE,2019,43794,43812,SANTA BARBARA,NA,NA,1,NA,NA,3126,USFS,"B, G",UNDETERMINED,csv
