incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
MCP-1363,BASILONE COMPLEX,2014,05/17/14,05/19/14,SAN DIEGO,NA,NA,1,NA,NA,"21,240",MIL,B.G,UNDETERMINED,pdf
SQF-1850,SHIRLEY,2014,06/13/14,06/21/14,KERN,NA,4,NA,NA,NA,"2,545",USFS,"T,G",UNDETERMINED,pdf
FHL-1693,STONY,2014,06/19/14,06/22/14,MONTEREY,NA,NA,NA,NA,NA,"4,840",MIL,"T,G",HUMAN,pdf
FHL-1818,LOOP,2014,06/30/14,06/30/14,MONTEREY,NA,NA,NA,NA,NA,500,MIL,B.G,UNDETERMINED,pdf
MDF-344,MODOC JULY COMPLEX,2014,07/01/14,07/07/14,MODOC,NA,NA,NA,NA,NA,"2,566",USFS,B,LIGHTNING,pdf
SQF-2381,NICOLLS,2014,07/11/14,07/19/14,KERN,NA,NA,NA,NA,NA,"1,680",USFS,T,UNDETERMINED,pdf
YNP-57,DARK HOLE,2014,07/16/14,08/20/14,MARIPOSA,NA,NA,NA,NA,NA,"1,077",NPS,"T,B",LIGHTNING,pdf
YNP-83,EL PORTAL,2014,07/26/14,08/04/14,MARIPOSA,NA,2,2,NA,NA,"4,689",NPS,B,UNDETERMINED,pdf
SNF-1619,FRENCH,2014,07/28/14,08/18/14,MADERA,NA,NA,NA,NA,NA,"13,838",USFS,"T,B",HUMAN,pdf
LNF-3479,BALD,2014,07/30/14,08/16/14,SHASTA,NA,NA,NA,NA,NA,"39,736",USFS,B,LIGHTNING,pdf
SHF-2423,COFFEE COMPLEX,2014,07/30/14,08/31/14,TRINITY,NA,NA,NA,NA,NA,"6,258",USFS,"T,B",LIGHTNING,pdf
KNF-5497,KNFBEAVER,2014,07/30/14,08/30/14,SISKIYOU,NA,6,NA,NA,NA,"32,496",USFS,T,LIGHTNING,pdf
KNF-5575,LITTLE DEER,2014,07/31/14,08/11/14,SISKIYOU,NA,1,NA,NA,NA,"5,503",USFS,"T,B",LIGHTNING,pdf
LNF-3502,EILER,2014,07/31/14,08/24/14,SHASTA,NA,21,NA,NA,NA,"32,416",USFS,"T,B",UNDETERMINED,pdf
KNF-5564,JULY COMPLEX,2014,08/03/14,09/25/14,SISKIYOU,NA,2,NA,NA,NA,"50,042",USFS,T,LIGHTNING,pdf
KNF-5956,HAPPY CAMP COMPLEX,2014,08/14/14,10/31/14,SISKIYOU,NA,6,2,NA,NA,"134,056",USFS,T,LIGHTNING,pdf
YNP-101,MEADOW,2014,08/15/14,09/29/14,MARIPOSA,NA,NA,NA,NA,NA,"4,772",NPS,"T,B",UNDETERMINED,pdf
CND-3148,WAY,2014,08/18/14,08/28/14,KERN,NA,12,4,NA,NA,"4,045",USFS,"T,B",UNDETERMINED,pdf
CNF-2873,SILVERADO,2014,09/12/14,09/20/14,ORANGE,NA,NA,NA,NA,NA,985,USFS,B,UNDETERMINED,pdf
ENF-23461,KING,2014,09/13/14,10/09/14,EL DORADO,NA,80,1,NA,NA,"97,717",USFS,"T,B",HUMAN,pdf
SWR-1266,TRACT 17,2014,09/17/14,09/19/14,GLENN,NA,NA,NA,NA,NA,395,FWS,G,HUMAN,pdf
YNP-124,DOG ROCK,2014,10/07/14,10/12/14,MARIPOSA,NA,NA,NA,1,NA,311,NPS,B,UNDETERMINED,pdf
Contract Counties,A< .25 acres or <,2014,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-4999 acres,G 5000 acres >,pdf
I CAL FIRE Wildland Fire Cause,% of Total Incident Count,2014,IncidentCountAcresBurned-->10,AcresBurned,ncident Count,NA,NA,NA,NA,NA,NA,% of Total Acres Burned,NA,NA,pdf
NORTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
Shasta-Trinity,5,2014,12818,8,"13,384",NA,NA,NA,NA,NA,84,469,NA,NA,pdf
Sonoma-Lake-Napa,49,2014,11512,18,"11,891",NA,NA,NA,NA,NA,133,179,NA,NA,pdf
NORTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2014,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
