incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
FKU-5281,JAYNE,2017,42845,42846,FRESNO,NA,0,0,0,0,4532,CAL FIRE,G,EQUIPMENT USE,csv
FKU-5669,EL DORADO,2017,42853,42853,FRESNO,NA,0,0,0,0,750,CAL FIRE,G,UNDETERMINED,csv
RRU-53193,OPERA,2017,42855,42857,RIVERSIDE,NA,0,0,0,0,1350,CAL FIRE,"B, G",VEHICLE,csv
MMU-9464,WRIGHT,2017,42867,42868,MERCED,NA,0,0,0,0,1733,CAL FIRE,G,UNDETERMINED,csv
FKU-6727,ELM 2,2017,42873,42876,FRESNO,NA,0,0,0,0,10000,CAL FIRE,"B, G",ELECTRICAL POWER,csv
KRN-18713,MING,2017,42875,42877,KERN,NA,0,0,0,0,506,CC,G,UNDETERMINED,csv
MVU-12098,GATE,2017,42875,42877,SAN DIEGO,NA,0,0,0,0,2056,CAL FIRE,"B, G",UNDETERMINED,csv
TUU-286,DINELY,2017,42893,42896,TULARE,NA,0,0,0,0,339,CAL FIRE,"B, G",EQUIPMENT USE,csv
MMU-11650,OAKWOOD,2017,42896,42899,MADERA,NA,0,0,0,0,1417,CAL FIRE,"B, G",SHOOTING,csv
FKU-8044,MONTEREY,2017,42897,42897,FRESNO,NA,0,0,0,0,450,CAL FIRE,G,SHOOTING,csv
LAC-178275,LAKE,2017,42903,42909,LOS ANGELES,NA,0,2,0,0,850,CC,"B, G",UNDETERMINED,csv
FKU-8759,CREEK,2017,42909,42913,FRESNO,NA,4,0,0,0,357,CAL FIRE,"B, G",DEBRIS BURNING,csv
LAC-187296,PLACERITA,2017,42911,42914,LOS ANGELES,NA,1,1,0,0,760,CC,"B, G",DEBRIS BURNING,csv
RRU-78840,MANZANITA,2017,42912,42916,RIVERSIDE,NA,0,0,0,0,6309,CAL FIRE,"B, G",VEHICLE,csv
SLU-7101,HILL,2017,42912,42914,SAN LUIS OBISPO,NA,7,0,0,0,1626,CAL FIRE,"B, G",VEHICLE,csv
MMU-13022,BEN,2017,42914,42922,MARIPOSA,NA,0,0,0,0,558,CAL FIRE,"B, G",VEHICLE,csv
KRN-24894,TARINA,2017,42916,42917,KERN,NA,0,0,0,0,1200,CC,G,UNDETERMINED,csv
FKU-9289,DERRICK,2017,42918,42921,FRESNO,NA,0,0,0,0,1562,CAL FIRE,"B, G",UNDETERMINED,csv
SKU-4779,FAY,2017,42921,42947,SISKIYOU,NA,1,0,0,0,496,CAL FIRE,"B, G, T",MISCELLANEOUS,csv
SLU-7624,ALAMO,2017,42922,42934,SAN LUIS OBISPO,NA,14,1,0,0,28687,CAL FIRE,"B, G",UNDETERMINED,csv
BTU-10975,WALL,2017,42923,42950,BUTTE,NA,91,10,0,0,6033,CAL FIRE,"B, G",ELECTRICAL POWER,csv
BEU-3551,PARKFIELD,2017,42924,42924,MONTEREY,NA,0,1,0,0,1816,CAL FIRE,"B, G",ELECTRICAL POWER,csv
LNU-6262,WINTER,2017,42925,42930,YOLO,NA,0,0,0,0,1700,CAL FIRE,"B, T",VEHICLE,csv
FKU-9755,GARZA,2017,42925,42941,KINGS,NA,1,0,0,0,48660,CAL FIRE,"B, G",EQUIPMENT USE,csv
SLU-7792,STONE,2017,42925,42927,SAN LUIS OBISPO,NA,3,0,0,0,340,CAL FIRE,"B, G",EQUIPMENT USE,csv
MVU-16909,JENNINGS 2,2017,42927,42930,SAN DIEGO,NA,0,0,0,0,400,CAL FIRE,"B, G",VEHICLE,csv
BDU-9854,BRIDGE 2,2017,42930,42934,SAN BERNARDINO,NA,0,0,0,0,460,CAL FIRE,"B, G",UNDETERMINED,csv
MEU-8307,GRADE,2017,42932,42934,MENDOCINO,NA,1,0,0,0,900,CAL FIRE,"B, G",VEHICLE,csv
MMU-14474,DETWILER,2017,42932,42978,MARIPOSA,NA,134,21,0,0,81826,CAL FIRE,"B, G",SHOOTING,csv
FKU-10248,PARK,2017,42933,42946,FRESNO,NA,0,0,0,0,1649,CAL FIRE,"B, G",EQUIPMENT USE,csv
TUU-420,ELEPHANT 2,2017,42936,42937,TULARE,NA,0,0,0,0,416,CAL FIRE,G,ARSON,csv
AEU-21652,LATROBE,2017,42942,42944,SACRAMENTO,NA,0,0,0,0,1268,CAL FIRE,G,DEBRIS BURNING,csv
TCU-9024,JACKSONVILLE,2017,42945,42951,TOULUMNE,NA,1,0,0,0,675,CAL FIRE,"B, G",UNDETERMINED,csv
TUU-441,ROADRUNNER,2017,42946,42947,TULARE,NA,0,0,0,0,2289,CAL FIRE,G,ARSON,csv
BDU-10918,BRYANT 2,2017,42950,42961,SAN BERNARDINO,NA,1,0,0,0,325,CAL FIRE,"B, G",UNDETERMINED,csv
RRU-99747,BLAINE,2017,42960,42963,RIVERSIDE,NA,0,46,0,0,1500,CAL FIRE,"B, G",UNDETERMINED,csv
RRU-100591,MIAS,2017,42961,42965,RIVERSIDE,NA,0,0,0,0,600,CAL FIRE,"B, G",ELECTRICAL POWER,csv
BTU-13737,PONDEROSA,2017,42976,43036,BUTTE,NA,55,0,0,0,4016,CAL FIRE,"B, T",CAMPFIRE,csv
NEU-22877,PLEASANT,2017,42977,42984,NEVADA,NA,1,1,0,0,392,CAL FIRE,"B, T",UNDETERMINED,csv
RRU-108660,PALMER,2017,42980,42987,RIVERSIDE,NA,0,1,0,0,3800,CAL FIRE,"B, G",PLAYING WITH FIRE,csv
MMU-18115,MISSION,2017,42981,42991,MADERA,NA,7,4,0,0,1037,CAL FIRE,"B, T",ELECTRICAL POWER,csv
MMU-18116,PEAK,2017,42981,42987,MADERA,NA,4,0,0,0,680,CAL FIRE,"B, T",VEHICLE,csv
SHU-9460,BERRY,2017,42990,43012,SHASTA,NA,0,0,0,0,900,CAL FIRE,B,LIGHTNING,csv
MMU-19222,EASTMAN,2017,42996,42997,MADERA,NA,0,0,0,0,483,CAL FIRE,G,ELECTRICAL POWER,csv
SBC-12621,RUCKER,2017,43007,43012,SANTA BARBARA,NA,0,0,0,0,444,CC,"B, G",MISCELLANEOUS,csv
ORC-1478,CANYON,2017,43003,43011,ORANGE,NA,0,7,0,0,2662,CC,"B,G",MISCELLANEOUS,csv
BTU-15933,CHEROKEE,2017,43016,43044,BUTTE,NA,6,1,0,0,8500,CAL FIRE,"B, G",ELECTRICAL POWER,csv
NEU-26269,CASCADE (NEU WIND COMPLEX),2017,43016,43027,YUBA,NA,264,10,0,4,9989,CAL FIRE,"B, T",ELECTRICAL POWER,csv
NEU-26279,MCCOURTNEY (NEU WIND COMPLEX),2017,43016,43029,NEVADA,NA,13,2,0,0,76,CAL FIRE,"B, T",ELECTRICAL POWER,csv
NEU-26275,LOBO (NEU WIND COMPLEX),2017,43016,43030,NEVADA,NA,47,2,0,0,821,CAL FIRE,"B, T",ELECTRICAL POWER,csv
LNU-10045,TUBBS (CENTRAL LNU COMPLEX),2017,43016,43039,NAPA,NA,5636,317,1,21,36807,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
LNU-10049,NUNS (CENTRAL LNU COMPLEX),2017,43016,43039,SONOMA,NA,1355,172,0,3,44573,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
LNU-10050,ADOBE (CENTRAL LNU COMPLEX - NUNS),2017,43016,43039,SONOMA,NA,0,0,0,0,3700,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
LNU-10051,PARTRICK (CENTRAL LNU COMPLEX - NUNS),2017,43016,43039,NAPA,NA,0,0,0,0,8283,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
MEU-12172,REDWOOD VALLEY (MENDOCINO LAKE COMPLEX),2017,43016,43034,MENDOCINO,NA,543,41,0,9,36523,CAL FIRE,"G, T",ELECTRICAL POWER,csv
MRN-2957,THIRTY SEVEN,2017,43017,43020,MARIN,NA,3,1,0,0,1660,CC,"B, G",ELECTRICAL POWER,csv
BTU-15954,LA PORTE (NEU WIND COMPLEX),2017,43017,43028,BUTTE,NA,74,2,0,0,6151,CAL FIRE,"B, T",ELECTRICAL POWER,csv
ORC-110494,CANYON 2,2017,43017,43025,ORANGE,NA,25,55,0,0,9217,CC,"B, G",MISCELLANEOUS,csv
LNU-10046,ATLAS (SOUTHERN LNU COMPLEX),2017,43017,43036,NAPA,NA,783,120,0,6,51624,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
LNU-10055,SULPHUR (MENDOCINO LAKE COMPLEX),2017,43017,43034,LAKE,NA,162,8,0,0,2207,CAL FIRE,"G, T",ELECTRICAL POWER,csv
LNU-10057,POCKET 2 (CENTRAL LNU COMPLEX),2017,43017,43039,SONOMA,NA,6,2,0,0,17357,CAL FIRE,"B, G, T",ELECTRICAL POWER,csv
CZU-7822,BEAR,2017,43024,43037,SANTA CRUZ,NA,6,0,0,0,391,CAL FIRE,T,ARSON,csv
VNC-103156,THOMAS,2017,43073,43112,VENTURA/SANTA BARBARA,NA,1060,274,1,1,281893,CC,"B, G",UNDETERMINED,csv
LAC-362189,CREEK,2017,43074,43098,LOS ANGELES,NA,123,81,0,0,15619,CC,B,UNDETERMINED,csv
LAC-362441,RYE,2017,43074,43084,LOS ANGELES,NA,6,3,0,0,6049,CC,"B, G",UNDETERMINED,csv
MVU-24612,LILAC 5,2017,43076,43085,SAN DIEGO,NA,157,64,0,0,4088,CAL FIRE,"B, G",UNDETERMINED,csv
NOD-1810,WEST,2017,42826,42826,MODOC,NA,0,0,0,0,401,BLM,"B, G",HUMAN,csv
MCP-1494,DELUZ,2017,42874,42877,SAN DIEGO,NA,0,0,0,0,486,DOD,"B, G",HUMAN,csv
FHL-1267,RANGE,2017,42890,42897,MONTEREY,NA,0,0,0,0,1972,DOD,G,HUMAN,csv
SQF-1223,HIGHWAY,2017,42907,42911,KERN,NA,0,0,0,0,1522,USFS,G,UNDETERMINED,csv
BDF-9443,HOLCOMB,2017,42907,42915,SAN BERNARDINO,NA,0,0,0,0,1503,USFS,"B, G, T",UNDETERMINED,csv
SQF-1317,SCHAEFFER,2017,42910,42952,TULARE,NA,0,0,0,0,16031,USFS,"B, G, T",LIGHTNING,csv
BDF-9802,MART,2017,42913,42917,SAN BERNARDINO,NA,0,0,0,0,670,USFS,"B, G",UNDETERMINED,csv
MDF-415,BATTLE,2017,42914,42917,MODOC,NA,0,0,0,0,640,USFS,"B, G",UNDETERMINED,csv
MCP-172047,CRISTIANITOS,2017,42914,42917,SAN DIEGO,NA,0,0,0,0,761,DOD,"B, G",UNDETERMINED,csv
KRN-26708,QUIAL COMPLEX,2017,42922,42922,KERN,NA,0,0,0,0,1626,CC,"B, G",UNDETERMINED,csv
LPF-1770,WHITTIER,2017,42924,43013,SANTA BARBARA,NA,40,7,0,0,18430,USFS,B,UNDETERMINED,csv
HTF-30363,FARAD,2017,42926,42932,NEVADA,NA,0,0,0,0,747,USFS,"B, G, T",UNDETERMINED,csv
NOD-30366,LONG VALLEY,2017,42927,42941,LASSEN,NA,8,3,0,0,83733,BLM,"B, G",UNDETERMINED,csv
MDF-541,DOBE,2017,42929,42947,MODOC,NA,0,0,0,0,410,USFS,"B, G, T",HUMAN,csv
KRN-27936,HUDSON,2017,42934,42934,KERN,NA,0,0,0,0,1083,LOCAL,G,UNDETERMINED,csv
SRF-703,MARBLE,2017,42935,42944,SISKIYOU,NA,0,0,0,0,319,USFS,T,UNDETERMINED,csv
MDF-671,MODOC JULY COMPLEX,2017,42940,42960,MODOC,NA,0,0,0,0,83120,USFS,"B, G, T",UNDETERMINED,csv
SRF-741,ORLEANS COMPLEX,2017,42941,43020,SISKIYOU,NA,0,0,0,0,27276,USFS,"B, G, T",LIGHTNING,csv
NOD-4279,R-21,2017,42942,42943,WASHOE,NA,0,0,0,0,589,BLM,"B, G",LIGHTNING,csv
PNF-1043,MINERVA 5,2017,42945,42963,PLUMAS,NA,0,0,0,0,4310,USFS,T,UNDETERMINED,csv
SQF-1989,GARDEN,2017,42946,42956,KERN,NA,0,0,0,0,450,USFS,B,HUMAN,csv
INF-1235,GRANT,2017,42947,42950,MONO,NA,0,0,0,0,400,USFS,"B, T",LIGHTNING,csv
