incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
MMU-7830,RIVER,2012,5/18/12,5/22/12,MARIPOSA,NA,NA,NA,NA,NA,320,CALF IRE,G,UNDETERMINED,pdf
MVU-005400,BANNER 4,2012,5/24/12,5/29/12,SAN DIEGO,NA,NA,NA,NA,NA,"5,320",CAL FIRE,G,UNDETERMINED,pdf
MMU-008599,BILLY,2012,5/31/12,5/31/12,MERCED,NA,NA,NA,NA,NA,434,CAL FIRE,G,ELECTRICAL,pdf
LAC-134232,5 MILE,2012,6/8/12,6/9/12,LOS ANGELES,NA,NA,NA,NA,NA,525,CAL FIRE,GB,EQUIPMENT,pdf
MMU-009308,GAINES,2012,6/12/12,6/14/12,MARIPOSA,NA,NA,NA,NA,NA,"1,700",CAL FIRE,G,ELECTRICAL,pdf
FKU-7091,LASSEN,2012,6/12/12,6/13/12,FRESNO,NA,NA,NA,NA,NA,418,CALF IRE,G,UNDETERMINED,pdf
RRU-059216,HIGHLAND,2012,6/16/12,6/18/12,RIVERSIDE,NA,NA,NA,NA,NA,"2,171",CAL FIRE,BG,UNDETERMINED,pdf
RRU-059775,VIEW,2012,6/17/12,6/18/12,RIVERSIDE,NA,NA,NA,NA,NA,375,CAL FIRE,B,ELECTRICAL,pdf
MVU-6329,OLD 2,2012,6/17/12,6/20/12,SAN DIEGO,NA,2,NA,NA,NA,995,CAL FIRE,B,UNDETERMINED,pdf
SHU-005135,DALE,2012,7/5/12,7/7/12,SHASTA,NA,2,5,NA,NA,"1,083",CALF IRE,GB,UNDETERMINED,pdf
BDU-7678,FISH,2012,7/7/12,7/9/12,INYO,NA,NA,NA,NA,NA,"1,103",CAL FIRE,B,UNDETERMINED,pdf
LNU-5038,SITES,2012,7/8/12,7/9/12,COLUSA,NA,NA,NA,NA,NA,365,CAL FIRE,G,UNDETERMINED,pdf
LNU-5039,GRAPEVINE,2012,7/8/12,7/12/12,COLUSA,NA,NA,NA,NA,NA,"1,870",CAL FIRE,B,UNDETERMINED,pdf
LNU-5056,RAIL,2012,7/9/12,7/12/12,COLUSA,NA,NA,NA,NA,NA,"1,870",CAL FIRE,B,UNDETERMINED,pdf
BEU-3109,TURKEY,2012,7/9/12,7/10/12,MONTEREY,NA,NA,NA,NA,NA,"2,529",CAL FIRE,TG,EQUIPMENT,pdf
TCU-6227,SEVEN,2012,7/10/12,7/11/12,TUOLUMNE,NA,1,NA,NA,NA,840,CAL FIRE,B,UNDETERMINED,pdf
NEU-15060,ROBBERS,2012,7/11/12,7/21/12,PLACER,NA,8,NA,NA,NA,"2,650",CALF IRE,BT,ARSON,pdf
SLU-5716,CALF,2012,7/16/12,7/18/12,SAN LUIS OBISPO,NA,NA,NA,NA,NA,640,CALF IRE,B,EQUIPMENT,pdf
KRN-22306,SAND,2012,7/17/12,7/19/12,KERN,NA,1,NA,NA,NA,"1,428",CALF IRE,GB,EQUIPMENT,pdf
LNU-5495,FOREST,2012,7/21/12,7/24/12,YOLO,NA,NA,NA,NA,NA,520,CALF IRE,G,EQUIPMENT,pdf
TGU-5964,PASKENTA,2012,7/25/12,7/25/12,TEHAMA,NA,NA,NA,NA,NA,300,CALF IRE,GB,VEHICLE,pdf
