incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
BDU-7912,MILL,2013,41453,NA,SAN BERNARDINO,NA,NA,3,NA,NA,534,CAL FIRE,BG,HUMAN,csv
SCU-3899,KIRKER,2013,41456,NA,CONTRA COSTA,NA,2,NA,NA,NA,492,CAL FIRE,TG,ELECTRICAL POWER,csv
LMU-2700,FOX,2013,41458,NA,MODOC,NA,NA,NA,NA,NA,502,CAL FIRE,G,LIGHTNING,csv
MVU-14084,CHARIOT,2013,41461,NA,SAN DIEGO,NA,149,9,NA,NA,7055,CAL FIRE,TB,UNDETERMINED,csv
RRU-71832,MOUNTAIN,2013,41470,NA,RIVERSIDE,NA,23,1,NA,NA,27531,CAL FIRE,TB,ELECTRICAL POWER,csv
KRN-1323633,RANCHO,2013,41474,NA,KERN,NA,NA,NA,NA,NA,500,CC,BG,UNDETERMINED,csv
KRN-1324091,WATER,2013,41478,NA,KERN,NA,NA,NA,NA,NA,612,CC,W,HUMAN,csv
RRU-79781,SILVER,2013,41493,NA,RIVERSIDE,NA,48,8,NA,NA,20292,CAL FIRE,B,UNDETERMINED,csv
BTU-10969,SWEDES,2013,41502,NA,BUTTE,NA,8,NA,NA,NA,2264,CAL FIRE,BG,EQUIPMENT,csv
TGU-6768,DEER,2013,41509,NA,TEHAMA,NA,NA,NA,NA,NA,11429,CAL FIRE,BG,ELECTRICAL POWER,csv
SCU-5452,MORGAN,2013,41525,NA,CONTRA COSTA,NA,NA,NA,NA,NA,3100,CAL FIRE,G,HUMAN,csv
SHU-8265,CLOVER,2013,41526,NA,SHASTA,NA,196,15,NA,1,8073,CAL FIRE,B,UNDETERMINED,csv
LNU-8566,PUTAH,2013,41550,NA,NAPA,NA,NA,NA,NA,NA,376,CAL FIRE,G,UNDETERMINED,csv
BTU-13464,SUMMIT,2013,41551,NA,BUTTE,NA,54,6,NA,NA,305,CAL FIRE,BG,MISCELLANEOUS,csv
LNU-10188,MCCABE,2013,41600,NA,SONOMA,NA,1,NA,NA,NA,3505,CAL FIRE,G,ELECTRICAL POWER,csv
LPF-1281,GRAND,2013,41409,41416,KERN,NA,NA,NA,NA,NA,4346,USFS,BT,UI,csv
LPF-1473,WHITE,2013,41421,41430,SANTA BARBARA,NA,NA,1,NA,NA,1984,USFS,BG,HUMAN,csv
ANF-2297,POWERHOUSE,2013,41424,41435,LOS ANGELES,NA,58,4,NA,NA,30274,USFS,BT,UI,csv
LPF-1535,BRANCH,2013,41426,41429,SAN LUIS OBISPO,NA,NA,NA,NA,NA,486,USFS,BG,UI,csv
BDF-8526,HATHAWAY,2013,41434,41562,RIVERSIDE,NA,1,NA,NA,NA,3870,USFS,B,UI,csv
SNF-1216,CARSTENS,2013,41441,41451,MARIPOSA,NA,NA,NA,NA,NA,1708,USFS,T,HUMAN,csv
ENF-16230,KYBURZ,2013,41463,41466,EL DORADO,NA,2,NA,NA,NA,572,USFS,TB,HUMAN,csv
SNF-1732,ASPEN,2013,41477,41525,FRESNO,NA,NA,NA,NA,NA,22992,USFS,TB,LIGHTNING,csv
SRF-1373,DANCE,2013,41484,41488,HUMBOLDT,NA,3,NA,NA,NA,577,USFS,TB,UI,csv
KNF-5949,FORKS COMPLEX,2013,41486,41548,SISKIYOU,NA,NA,NA,NA,NA,37246,USFS,TB,HUMAN,csv
CNF-2512,FALLS,2013,41491,41495,RIVERSIDE,NA,NA,2,NA,NA,1383,USFS,BG,UI,csv
STF-2613,POWER,2013,41491,41499,TUOLUMNE,NA,NA,NA,NA,NA,1070,USFS,B,UI,csv
SRF-1486,CORRAL COMPLEX,2013,41496,41549,HUMBOLDT,NA,NA,NA,NA,NA,12503,USFS,TB,LIGHTNING,csv
TNF-1562,AMERICAN,2013,41497,41515,PLACER,NA,5,2,NA,NA,27440,USFS,T,UI,csv
STF-2857,RIM,2013,41503,41574,TUOLUMNE,NA,112,7,NA,NA,257314,USFS,TB,UI,csv
SQF-3229,SHIRLEY COMPLEX,2013,41504,41508,KERN,NA,NA,NA,NA,NA,794,USFS,T,LIGHTNING,csv
PNF-1324,HOUGH COMPLEX,2013,41504,41510,PLUMAS,NA,NA,NA,NA,NA,513,USFS,TB,LIGHTNING,csv
BDF-11417,GOBBLERS,2013,41506,41516,SAN BERNARDINO,NA,NA,NA,NA,NA,413,USFS,TG,LIGHTNING,csv
FHL-2679,MISSION,2013,41508,41511,MONTEREY,NA,NA,NA,NA,NA,4500,USFS,BG,HUMAN,csv
SQF-3295,FISH,2013,41509,41522,TULARE,NA,NA,NA,NA,NA,2060,USFS,T,LIGHTNING,csv
KNP-113,WINDY PEAK,2013,41509,41567,FRESNO,NA,NA,NA,NA,NA,681,USFS,TB,LIGHTNING,csv
