incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
MEU-8646,RANCH - MENDOCINO COMPLEX,2018,07/27/18,08/17/18,"COLUSA, GLENN, LAKE, MENDOCINO",NA,246,27,1,NA,"410,203",CAL FIRE,"B, G, T",HUMAN,pdf
NEU-31125,SUNSET,2018,08/01/18,08/03/18,PLACER,NA,NA,NA,NA,NA,695,CAL FIRE,G,UNDETERMINED,pdf
KRN-31160,TARINA,2018,08/03/18,08/05/18,KERN,NA,NA,NA,NA,NA,"3,516",CC,G,UNDETERMINED,pdf
BEU-3889,TURKEY,2018,08/06/18,08/07/18,MONTEREY,NA,NA,NA,NA,NA,"2,225",CAL FIRE,G,HUMAN,pdf
SHU-8470,HAT,2018,08/09/18,08/23/18,SHASTA,NA,NA,NA,NA,NA,"1,900",CAL FIRE,"B, T",UNDETERMINED,pdf
LNU-12354,NELSON,2018,08/10/18,08/14/18,SOLANO,NA,1,1,NA,NA,"2,162",CAL FIRE,"B, G",HUMAN,pdf
BEU-3992,GULCH,2018,08/11/18,08/11/18,MONTEREY,NA,NA,NA,NA,NA,700,CAL FIRE,G,VEHICLE,pdf
TUU-389,RIVER 7,2018,08/15/18,08/19/18,TULARE,NA,NA,NA,NA,NA,496,CAL FIRE,G,UNDETERMINED,pdf
LNU-14193,SNELL,2018,09/08/18,9/15/2018,NAPA,NA,NA,NA,NA,NA,"2,490",CAL FIRE,"B, G",EQUIPMENT USE,pdf
TCU-10699,TULLOCH,2018,09/08/18,09/10/18,TUOLUMNE,NA,NA,NA,NA,NA,573,CAL FIRE,G,VEHICLE,pdf
BEU-4537,METZ,2018,09/13/18,09/15/18,MONTEREY,NA,NA,NA,NA,NA,411,CAL FIRE,"B, G",ELECTRICAL POWER,pdf
MMU-19816,OAK,2018,09/22/18,09/29/18,MADERA,NA,NA,NA,NA,NA,360,CAL FIRE,"B, G",PLAYING WITH FIRE,pdf
LAC-288255,CHARLIE,2018,09/22/18,09/30/18,LOS ANGELES,NA,NA,NA,NA,NA,"3,380",CC,"B, T",UNDETERMINED,pdf
TGU-9672,SUN,2018,10/07/18,10/07/18,TEHAMA,NA,NA,NA,NA,NA,"3,889",CAL FIRE,"B, G",VEHICLE,pdf
BTU-16272,JUNES,2018,10/30/18,11/12/18,BUTTE,NA,NA,NA,NA,NA,550,CAL FIRE,G,DEBRIS BURNING,pdf
VNC-41023,HILL,2018,11/08/18,11/16/18,VENTURA,NA,4,2,NA,NA,"4,381",CC,B,UNDETERMINED,pdf
BTU-16737,CAMP,2018,11/08/18,12/20/18,BUTTE,NA,"18,804",754,NA,86,"153,336",CAL FIRE,"B, G, T",ELECTRICAL POWER,pdf
VNC-41028,WOOLSEY,2018,11/08/18,11/22/18,VENTURA,NA,"1,643",364,NA,3,"96,949",CC,"B, G",UNDETERMINED,pdf
INF-3072,PLEASANT,2018,02/18/18,02/25/18,INYO,NA,NA,NA,NA,NA,"2,070",USFS,"B, G",UNDETERMINED,pdf
MCP,ALPHA,2018,05/04/18,05/05/18,SAN DIEGO,NA,NA,NA,NA,NA,300,MIL,G,UNDETERMINED,pdf
SNF-493,LIONS,2018,06/11/18,07/14/18,MADERA,NA,NA,NA,NA,NA,"12,990",USFS,"B, T",LIGHTNING,pdf
NOD-2938,TUMBLEWEED,2018,06/14/18,06/17/18,LASSEN,NA,NA,NA,NA,NA,646,BLM,"B, G",HUMAN,pdf
BOB-4636,YANKEE,2018,06/20/18,06/22/18,SAN LUIS OBISPO,NA,NA,NA,NA,NA,"1,500",MIL,G,UNDETERMINED,pdf
MCP-1837,PENDLETON COMPLEX,2018,07/06/18,07/10/18,SAN DIEGO,NA,NA,NA,NA,NA,"1,520",MIL,G,UNDETERMINED,pdf
CNF-2238,WEST,2018,07/06/18,07/10/18,SAN DIEGO,NA,48,14,NA,NA,505,USFS,"B, G",UNDETERMINED,pdf
INF-1071,GEORGES,2018,07/08/18,07/23/18,INYO,NA,NA,NA,NA,NA,"2,941",USFS,"B, T",UNDETERMINED,pdf
CHI-7178,STONEY,2018,07/12/18,07/20/18,BUTTE,NA,NA,NA,NA,NA,"1,000",LOCAL,"B, G",UNDETERMINED,pdf
NOD-3575,EAGLE,2018,07/13/18,07/20/18,MODOC,NA,NA,NA,NA,NA,"2,100",BLM,"B, G, T",UNDETERMINED,pdf
SNF-745,FERGUSON,2018,07/13/18,08/22/18,MARIPOSA,NA,11,NA,2,NA,"96,901",USFS,"B, G, T",UNDETERMINED,pdf
BDF-11390,CRANSTON,2018,07/25/18,08/09/18,RIVERSIDE,NA,12,5,NA,NA,"13,139",USFS,"B, G, T",HUMAN,pdf
LNF-3951,WHALEBACK,2018,07/27/18,08/06/18,LASSEN,NA,NA,NA,NA,NA,"18,703",USFS,"B, T",UNDETERMINED,pdf
YUB-6117,BUTTE,2018,07/31/18,08/02/18,SUTTER,NA,NA,NA,NA,NA,"1,000",LOCAL,"B, G",UNDETERMINED,pdf
INF-1394,OWENS,2018,07/31/18,08/05/18,MONO,NA,NA,NA,NA,NA,338,USFS,B,UNDETERMINED,pdf
OVD-1396,HOTCREEK,2018,07/31/18,08/05/18,MONO,NA,NA,NA,NA,NA,419,BLM,B,UNDETERMINED,pdf
MNF-874,EEL,2018,07/31/18,08/08/18,MENDOCINO,NA,10,NA,NA,NA,972,USFS,"B, G",HUMAN,pdf
STF-1702,DONNELL,2018,08/01/18,10/31/18,TUOLUMNE,NA,135,NA,NA,NA,"36,450",USFS,"B, T",UNDETERMINED,pdf
CNF-2664,HOLY,2018,08/06/18,09/14/18,ORANGE,NA,24,18,NA,NA,"23,025",USFS,"B, G",ARSON,pdf
SHF-1223,HIRZ,2018,08/09/18,09/12/18,SHASTA,NA,NA,NA,NA,NA,"46,051",USFS,"B, G, T",HUMAN,pdf
MDF-1193,STONE,2018,08/15/18,09/01/18,MODOC,NA,2,NA,NA,NA,"39,387",USFS,"B, G, T",LIGHTNING,pdf
HIA-115,MILL CREEK 1,2018,08/16/18,08/30/18,HUMBOLDT,NA,NA,NA,NA,NA,"3,674",BIA,"B, G, T",HUMAN,pdf
SQF-2140,CALL,2018,08/18/18,08/21/18,KERN,NA,NA,NA,NA,NA,367,USFS,"B, G",HUMAN,pdf
LPF-2334,FRONT,2018,08/19/18,08/29/18,SAN LUIS OBISPO,NA,NA,NA,NA,NA,"1,014",USFS,"B, G",UNDETERMINED,pdf
TNF-1355,NORTH,2018,09/03/18,09/16/18,PLACER,NA,NA,NA,NA,NA,"1,120",USFS,T,UNDETERMINED,pdf
SHF-1438,KERLIN,2018,09/04/18,09/17/18,TRINITY,NA,5,NA,NA,NA,"1,751",USFS,T,HUMAN,pdf
SHF-1444,DELTA,2018,09/05/18,10/11/18,SHASTA,NA,42,4,NA,NA,"63,311",USFS,"B, T",HUMAN,pdf
FHL-2806,NACIMIENTO,2018,10/02/18,10/03/18,MONTEREY,NA,NA,NA,NA,NA,450,MIL,G,UNDETERMINED,pdf
SQF-2733,ALDER,2018,10/04/18,12/22/18,TULARE,NA,NA,NA,NA,NA,"4,654",USFS,T,LIGHTNING,pdf
SUI-412,BRANSCOMBE,2018,10/07/18,10/08/18,SOLANO,NA,2,NA,NA,NA,"4,500",LOCAL,G,UNDETERMINED,pdf
SQF-2786,MOUNTAINEER,2018,10/13/18,12/22/18,TULARE,NA,NA,NA,NA,NA,"1,270",USFS,T,LIGHTNING,pdf
Contract Counties,A< .25 acres or <,2018,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-4999 acres,G 5000 acres >,pdf
NA,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NA,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2018,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
