incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
LNU-10051,PARTRICK (CENTRAL LNU COMPLEX - NUNS),2017,10/08/17,10/31/17,NAPA,NA,NA,NA,NA,NA,"8,283",CAL FIRE,"B, G, T",ELECTRICAL POWER,pdf
MEU-12169,REDWOOD VALLEY (MENDOCINO LAKE COMPLEX),2017,10/08/17,10/26/17,MENDOCINO,NA,543,41,NA,9,"36,523",CAL FIRE,"G, T",ELECTRICAL POWER,pdf
MRN-2957,THIRTY SEVEN,2017,10/09/17,10/12/17,MARIN,NA,3,1,NA,NA,"1,660",CC,"B, G",ELECTRICAL POWER,pdf
BTU-15954,LA PORTE (NEU WIND COMPLEX),2017,10/09/17,10/20/17,BUTTE,NA,74,2,NA,NA,"6,151",CAL FIRE,"B, T",ELECTRICAL POWER,pdf
ORC-110494,CANYON 2,2017,10/09/17,10/17/17,ORANGE,NA,25,55,NA,NA,"9,217",CC,"B, G",MISCELLANEOUS,pdf
LNU-10046,ATLAS (SOUTHERN LNU COMPLEX),2017,10/09/17,10/28/17,NAPA,NA,783,120,NA,6,"51,624",CAL FIRE,"B, G, T",ELECTRICAL POWER,pdf
LNU-10055,SULPHUR (MENDOCINO LAKE COMPLEX),2017,10/09/17,10/26/17,LAKE,NA,162,8,NA,NA,"2,207",CAL FIRE,"G, T",ELECTRICAL POWER,pdf
LNU-10057,POCKET 2 (CENTRAL LNU COMPLEX),2017,10/09/17,10/31/17,SONOMA,NA,6,2,NA,NA,"17,357",CAL FIRE,"B, G, T",ELECTRICAL POWER,pdf
CZU-7822,BEAR,2017,10/16/17,10/29/17,SANTA CRUZ,NA,6,NA,NA,NA,391,CAL FIRE,T,ARSON,pdf
VNC-43244,THOMAS,2017,12/04/17,01/12/18,VENTURA/SANTA BARBARA,NA,"1,060",274,1,1,"281,893",CC,"B, G",UNDETERMINED,pdf
LAC-362189,CREEK,2017,12/06/17,12/29/17,LOS ANGELES,NA,123,81,NA,NA,"15,619",CC,B,UNDETERMINED,pdf
LAC-362441,RYE,2017,12/06/17,12/16/17,LOS ANGELES,NA,6,3,NA,NA,"6,049",CC,"B, G",UNDETERMINED,pdf
MVU-24612,LILAC 5,2017,12/07/17,12/16/17,SAN DIEGO,NA,157,64,NA,NA,"4,088",CAL FIRE,"B, G",UNDETERMINED,pdf
NOD-1810,WEST,2017,04/01/17,04/01/17,MODOC,NA,NA,NA,NA,NA,401,BLM,"B, G",MISCELLANEOUS,pdf
MCP-1494,DELUZ,2017,05/19/17,05/22/17,SAN DIEGO,NA,NA,NA,NA,NA,486,DOD,"B, G",MISCELLANEOUS,pdf
FHL-1267,RANGE,2017,06/04/17,06/11/17,MONTEREY,NA,NA,NA,NA,NA,"1,972",DOD,G,MISCELLANEOUS,pdf
SQF-1223,HIGHWAY,2017,06/21/17,06/25/17,KERN,NA,NA,NA,NA,NA,"1,522",USFS,G,UNDETERMINED,pdf
BDF-9443,HOLCOMB,2017,06/21/17,06/29/17,SAN BERNARDINO,NA,NA,NA,NA,NA,"1,503",USFS,"B, G, T",UNDETERMINED,pdf
SQF-1317,SCHAEFFER,2017,06/24/17,08/05/17,TULARE,NA,NA,NA,NA,NA,"16,031",USFS,"B, G, T",LIGHTNING,pdf
BDF-9802,MART,2017,06/27/17,07/01/17,SAN BERNARDINO,NA,NA,NA,NA,NA,670,USFS,"B, G",UNDETERMINED,pdf
MDF-415,BATTLE,2017,06/28/17,07/01/17,MODOC,NA,NA,NA,NA,NA,640,USFS,"B, G",UNDETERMINED,pdf
MCP-172047,CRISTIANITOS,2017,06/28/17,07/01/17,SAN DIEGO,NA,NA,NA,NA,NA,761,DOD,"B, G",UNDETERMINED,pdf
KRN-26708,QUIAL COMPLEX,2017,07/06/17,07/06/17,KERN,NA,NA,NA,NA,NA,"1,626",CC,"B, G",UNDETERMINED,pdf
LPF-1770,WHITTIER,2017,07/08/17,10/05/17,SANTA BARBARA,NA,NA,7,NA,NA,"18,430",USFS,B,UNDETERMINED,pdf
HTF-30363,FARAD,2017,07/10/17,07/16/17,NEVADA,NA,NA,NA,NA,NA,747,USFS,"B, G, T",UNDETERMINED,pdf
NOD-30366,LONG VALLEY,2017,07/11/17,07/25/17,LASSEN,NA,NA,3,NA,NA,"83,733",BLM,"B, G",UNDETERMINED,pdf
MDF-541,DOBE,2017,07/13/17,07/31/17,MODOC,NA,NA,NA,NA,NA,410,USFS,"B, G, T",MISCELLANEOUS,pdf
KRN-27936,HUDSON,2017,07/18/17,07/18/17,KERN,NA,NA,NA,NA,NA,"1,083",LOCAL,G,UNDETERMINED,pdf
SRF-703,MARBLE,2017,07/19/17,07/28/17,SISKIYOU,NA,NA,NA,NA,NA,319,USFS,T,UNDETERMINED,pdf
MDF-671,MODOC JULY COMPLEX,2017,07/24/17,08/13/17,MODOC,NA,NA,NA,NA,NA,"83,120",USFS,"B, G, T",UNDETERMINED,pdf
SRF-741,ORLEANS COMPLEX,2017,07/25/17,10/12/17,SISKIYOU,NA,NA,NA,NA,NA,"27,276",USFS,"B, G, T",LIGHTNING,pdf
NOD-4279,R-21,2017,07/26/17,07/27/17,WASHOE,NA,NA,NA,NA,NA,589,BLM,"B, G",LIGHTNING,pdf
PNF-1043,MINERVA 5,2017,07/29/17,08/16/17,PLUMAS,NA,NA,NA,NA,NA,"4,310",USFS,T,UNDETERMINED,pdf
SQF-1989,GARDEN,2017,07/30/17,08/09/17,KERN,NA,NA,NA,NA,NA,450,USFS,B,MISCELLANEOUS,pdf
INF-1235,GRANT,2017,07/31/17,08/03/17,MONO,NA,NA,NA,NA,NA,400,USFS,"B, T",LIGHTNING,pdf
STF-2452,SUMMIT COMPLEX,2017,07/31/17,11/30/17,TUOLUMNE,NA,NA,NA,NA,NA,"5,248",USFS,"B, T",UNDETERMINED,pdf
YNP-84,EMPIRE,2017,08/01/17,10/31/17,MARIPOSA,NA,NA,NA,NA,NA,"6,370",NPS,"B, T",LIGHTNING,pdf
LPF-2123,RED,2017,08/02/17,08/03/17,SAN LUIS OBISPO,NA,NA,NA,NA,NA,450,USFS,"B, G",UNDETERMINED,pdf
MDF-862,PARKER 2,2017,08/03/17,08/14/17,MODOC,NA,NA,NA,NA,NA,"7,697",USFS,"B, T",LIGHTNING,pdf
INF-1264,INDIAN,2017,08/03/17,08/29/17,TULARE,NA,NA,NA,NA,NA,"2,295",USFS,"B, T",LIGHTNING,pdf
TNF-992,CHILCOOT,2017,08/06/17,08/08/17,PLUMAS,NA,NA,NA,NA,NA,"1,021",USFS,"B, G",LIGHTNING,pdf
PNF-1145,POSLIN,2017,08/06/17,08/09/17,LASSEN,NA,NA,NA,NA,NA,860,USFS,"B, G",LIGHTNING,pdf
SNF-1476,BUTTE,2017,08/07/17,08/17/17,MADERA,NA,NA,NA,NA,NA,635,USFS,"B, T,",LIGHTNING,pdf
SRF-863,YOUNG,2017,08/07/17,10/15/17,DEL NORTE,NA,NA,NA,NA,NA,"21,377",USFS,"B, T",UNDETERMINED,pdf
SRF-897,RUTH COMPLEX,2017,08/09/17,08/25/17,TRINITY,NA,NA,NA,NA,NA,"4,736",USFS,"B, G, T",LIGHTNING,pdf
KRN-31474,ROSE,2017,08/10/17,08/10/17,KERN,NA,NA,NA,NA,NA,338,CC,G,MISCELLANEOUS,pdf
KNF-6081,SALMON AUGUST COMPLEX,2017,08/13/17,10/20/17,SISKIYOU,NA,1,NA,NA,NA,"65,889",USFS,"B, T",UNDETERMINED,pdf
YNP-108,SOUTH FORK,2017,08/13/17,11/30/17,MARIPOSA,NA,NA,NA,NA,NA,"7,000",NPS,"B, T",UNDETERMINED,pdf
RSF-647,MILLER COMPLEX,2017,08/14/17,11/30/17,JACKSON (OR),NA,NA,NA,NA,NA,"39,716",USFS,T,UNDETERMINED,pdf
KNF-6098,ECLIPSE COMPLEX,2017,08/15/17,10/10/17,SISKIYOU,NA,NA,NA,NA,NA,"78,698",USFS,"B, T",LIGHTNING,pdf
NEU-21927,BEALE,2017,08/20/17,08/20/17,YUBA,NA,NA,NA,NA,NA,950,DOD,G,UNDETERMINED,pdf
MDF-1101,JONES,2017,08/23/17,08/27/17,MODOC,NA,NA,NA,NA,NA,375,USFS,"B, G, T",LIGHTNING,pdf
MDF-1102,BOLES,2017,08/23/17,09/04/17,MODOC,NA,NA,NA,NA,NA,371,USFS,"G, T",LIGHTNING,pdf
NOD-5152,MUD,2017,08/29/17,09/01/17,LASSEN,NA,NA,NA,NA,NA,"6,042",BLM,G,LIGHTNING,pdf
SNF-1743,RAILROAD,2017,08/29/17,09/15/17,MADERA,NA,8,1,1,NA,"12,407",USFS,"B, T",UNDETERMINED,pdf
OVD-1478,SLINKARD,2017,08/29/17,09/11/17,MONO,NA,NA,NA,NA,NA,"8,925",BLM,"B, G, T",LIGHTNING,pdf
SQF-2385,PIER,2017,08/29/17,09/24/17,TULARE,NA,2,NA,NA,NA,"36,556",USFS,"B, T",MISCELLANEOUS,pdf
NOD-5180,R-4,2017,08/30/17,09/18/17,WASHOE (NV),NA,NA,NA,NA,NA,"18,618",BLM,G,LIGHTNING,pdf
SHF-1770,HELENA,2017,08/30/17,10/19/17,TRINITY,NA,131,NA,NA,NA,"21,449",USFS,"B, T",MISCELLANEOUS,pdf
SQF-2435,CALDWELL,2017,09/01/17,09/06/17,KERN,NA,NA,NA,NA,NA,"1,319",USFS,"B, G",LIGHTNING,pdf
LFD-965,LA TUNA,2017,09/01/17,09/08/17,LOS ANGELES,NA,5,NA,NA,NA,"7,194",LOCAL,"B, G",UNDETERMINED,pdf
STF-2590,CREEK,2017,09/03/17,11/20/17,TUOLUMNE,NA,NA,NA,NA,NA,"1,749",USFS,"B, T",LIGHTNING,pdf
PNF-1488,EUREKA,2017,09/05/17,10/31/17,PLUMAS,NA,NA,NA,NA,NA,437,USFS,"B, T",LIGHTNING,pdf
ENF-26677,TABLE,2017,09/08/17,10/17/17,EL DORADO,NA,NA,NA,NA,NA,426,USFS,T,UNDETERMINED,pdf
SHF-1850,BUCK,2017,09/12/17,11/05/17,TRINITY,NA,NA,NA,NA,NA,"13,434",USFS,"B, G, T",LIGHTNING,pdf
SQF-2753,LION,2017,09/24/17,11/27/17,TULARE,NA,NA,NA,NA,NA,"19,215",USFS,"B, G, T",LIGHTNING,pdf
MCP,BUFFALO,2017,10/17/17,10/19/17,SAN DIEGO,NA,NA,NA,NA,NA,"1,088",DOD,B,UNDETERMINED,pdf
CNF-3839,WILDOMAR,2017,10/26/17,11/01/17,RIVERSIDE,NA,NA,NA,NA,NA,866,USFS,R G,VEHICLE,pdf
HTF-30870,CHRIS,2017,11/13/17,11/16/17,MONO,NA,NA,NA,NA,NA,370,USFS,T,UNDETERMINED,pdf
LFD-30179,SKIRBALL,2017,12/06/17,12/17/17,LOS ANGELES,NA,9,13,NA,NA,422,LOCAL,R G,CAMPFIRE,pdf
RRU-151090,LIBERTY,2017,12/07/17,12/09/17,RIVERSIDE,NA,3,1,NA,NA,300,LOCAL,R G,ELECTRICAL POWER,pdf
Contract Counties,A< .25 acres or <,2017,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-4999 acres,G 5000 acres >,pdf
CAL FIRE Wildland Fire Cause,% of Total Incident Count,2017,IncidentCountAcresBurned->10,AcresBurned,Incident Count,NA,NA,NA,NA,NA,NA,% of Total Acres Burned,NA,NA,pdf
NA,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NA,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
COUNTY,.25 acres or <,2017,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
