incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
SHF-2423,COFFEE COMPLEX,2014,41850,41882,TRINITY,NA,NA,NA,NA,NA,6258,USFS,"T,B",LIGHTNING,csv
KNF-5497,KNF BEAVER,2014,41850,41881,SISKIYOU,NA,6,NA,NA,NA,32496,USFS,T,LIGHTNING,csv
KNF-5575,LITTLE DEER,2014,41851,41862,SISKIYOU,NA,1,NA,NA,NA,5503,USFS,"T,B",LIGHTNING,csv
LNF-3502,EILER,2014,41851,41875,SHASTA,NA,21,NA,NA,NA,32416,USFS,"T,B",UNDETERMINED,csv
KNF-5564,JULY COMPLEX,2014,41854,41907,SISKIYOU,NA,2,NA,NA,NA,50042,USFS,T,LIGHTNING,csv
KNF-5956,HAPPY CAMP COMPLEX,2014,41865,41943,SISKIYOU,NA,6,2,NA,NA,134056,USFS,T,LIGHTNING,csv
YNP-101,MEADOW,2014,41866,41911,MARIPOSA,NA,NA,NA,NA,NA,4772,NPS,"T,B",UNDETERMINED,csv
CND-3148,WAY,2014,41869,41879,KERN,NA,12,4,NA,NA,4045,USFS,"T,B",UNDETERMINED,csv
CNF-2873,SILVERADO,2014,41894,41902,ORANGE,NA,NA,NA,NA,NA,985,USFS,B,UNDETERMINED,csv
ENF-23461,KING,2014,41895,41921,EL DORADO,NA,80,1,NA,NA,97717,USFS,"T,B",HUMAN,csv
SWR-1266,TRACT 17,2014,41899,41901,GLENN,NA,NA,NA,NA,NA,395,FWS,G,HUMAN,csv
YNP-124,DOG ROCK,2014,41919,41924,MARIPOSA,NA,NA,NA,1,NA,311,NPS,B,UNDETERMINED,csv
